,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
391,2025,SE,FT,Systems Administrator,162150,USD,162150,US,0,US,M
392,2025,SE,FT,Systems Administrator,89700,USD,89700,US,0,US,M
393,2025,MI,FT,Isso,189175,USD,189175,US,0,US,M
394,2025,MI,FT,Isso,104650,USD,104650,US,0,US,M
395,2025,EN,FT,Analyst,122200,USD,122200,US,0,US,M
396,2025,EN,FT,Analyst,67600,USD,67600,US,0,US,M
397,2025,MI,FT,Manager,167500,USD,167500,US,0,US,M
398,2025,MI,FT,Manager,124900,USD,124900,US,0,US,M
399,2025,MI,FT,Systems Administrator,115000,USD,115000,US,0,US,M
400,2025,MI,FT,Systems Administrator,80000,USD,80000,US,0,US,M
401,2025,MI,FT,Digital Network Exploitation Analyst,189600,USD,189600,DE,0,DE,M
402,2025,MI,FT,Digital Network Exploitation Analyst,90300,USD,90300,DE,0,DE,M
403,2025,SE,FT,Security Lead,276100,USD,276100,US,0,US,M
404,2025,SE,FT,Security Lead,184000,USD,184000,US,0,US,M
405,2025,MI,FT,Security Administrator,140076,USD,140076,US,0,US,M
406,2025,MI,FT,Security Administrator,95748,USD,95748,US,0,US,M
407,2025,SE,FT,Security Engineer,263000,USD,263000,US,0,US,M
408,2025,SE,FT,Security Engineer,162000,USD,162000,US,0,US,M
409,2025,SE,FT,Security Analyst,139000,USD,139000,US,0,US,M
410,2025,SE,FT,Security Analyst,74000,USD,74000,US,0,US,M
411,2025,SE,FT,Analyst,189600,USD,189600,DE,0,DE,M
412,2025,SE,FT,Analyst,90300,USD,90300,DE,0,DE,M
413,2025,SE,FT,Manager,290500,USD,290500,US,0,US,M
414,2025,SE,FT,Manager,180000,USD,180000,US,0,US,M
415,2025,SE,FT,Security Researcher,237500,USD,237500,US,0,US,M
416,2025,SE,FT,Security Researcher,147000,USD,147000,US,0,US,M
417,2025,SE,FT,Security Engineer,241000,USD,241000,US,0,US,M
418,2025,SE,FT,Security Engineer,136000,USD,136000,US,0,US,M
419,2025,SE,FT,Security Engineer,172000,USD,172000,CA,100,CA,M
420,2025,SE,FT,Security Engineer,114000,USD,114000,CA,100,CA,M
421,2025,SE,FT,Security Engineer,230000,USD,230000,US,0,US,M
422,2025,SE,FT,Security Engineer,190000,USD,190000,US,0,US,M
423,2025,MI,FT,Security Engineer,203400,USD,203400,US,0,US,M
424,2025,MI,FT,Security Engineer,108400,USD,108400,US,0,US,M
425,2025,SE,FT,Security Engineer,198000,USD,198000,US,0,US,M
426,2025,SE,FT,Security Engineer,86800,USD,86800,US,0,US,M
427,2025,SE,FT,Security Engineer,198000,USD,198000,US,0,US,M
428,2025,SE,FT,Security Engineer,86800,USD,86800,US,0,US,M
429,2025,MI,FT,Cyber Security,175000,USD,175000,US,0,US,M
430,2025,MI,FT,Cyber Security,160000,USD,160000,US,0,US,M
431,2025,SE,FT,Cyber Engineer,187499,USD,187499,US,100,US,M
432,2025,SE,FT,Cyber Engineer,151800,USD,151800,US,100,US,M
433,2025,MI,FT,System Engineer,162700,USD,162700,US,0,US,M
434,2025,MI,FT,System Engineer,79400,USD,79400,US,0,US,M
435,2025,SE,FT,Analyst,198000,USD,198000,US,0,US,M
436,2025,SE,FT,Analyst,86900,USD,86900,US,0,US,M
437,2025,MI,FT,Cyber Intelligence Analyst,198000,USD,198000,US,0,US,M
438,2025,MI,FT,Cyber Intelligence Analyst,86800,USD,86800,US,0,US,M
439,2025,MI,FT,Red Team Operator,235750,USD,235750,US,0,US,M
440,2025,MI,FT,Red Team Operator,148000,USD,148000,US,0,US,M
441,2025,SE,FT,Security Architect,290000,USD,290000,US,0,US,M
442,2025,SE,FT,Security Architect,164000,USD,164000,US,0,US,M
443,2025,SE,FT,Security Architect,195520,USD,195520,US,0,US,M
444,2025,SE,FT,Security Architect,105280,USD,105280,US,0,US,M
445,2025,SE,FT,Security Analyst,198000,USD,198000,US,0,US,M
446,2025,SE,FT,Security Analyst,86800,USD,86800,US,0,US,M
447,2025,SE,FT,Security Operator,34100,GBP,43164,GB,0,GB,M
448,2025,SE,FT,Security Operator,32395,GBP,41006,GB,0,GB,M
449,2025,MI,FT,Program Manager,116400,EUR,122526,IE,0,IE,M
450,2025,MI,FT,Program Manager,77600,EUR,81684,IE,0,IE,M
451,2025,SE,FT,Systems Engineer,237800,USD,237800,US,0,US,M
452,2025,SE,FT,Systems Engineer,113200,USD,113200,US,0,US,M
453,2025,MI,FT,IT Manager,115200,USD,115200,CA,0,CA,M
454,2025,MI,FT,IT Manager,76800,USD,76800,CA,0,CA,M
455,2025,SE,FT,Security Engineer,200000,USD,200000,US,0,US,M
456,2025,SE,FT,Security Engineer,150000,USD,150000,US,0,US,M
457,2025,SE,FT,Security Engineer,218900,USD,218900,US,100,US,M
458,2025,SE,FT,Security Engineer,186065,USD,186065,US,100,US,M
459,2025,MI,FT,Security Engineer,172575,USD,172575,US,0,US,M
460,2025,MI,FT,Security Engineer,98600,USD,98600,US,0,US,M
461,2025,SE,FT,Security Engineer,138000,USD,138000,US,0,US,M
462,2025,SE,FT,Security Engineer,86000,USD,86000,US,0,US,M
463,2025,MI,FT,Security Engineer,116000,USD,116000,US,0,US,M
464,2025,MI,FT,Security Engineer,100000,USD,100000,US,0,US,M
465,2025,MI,FT,Security Engineer,155000,USD,155000,US,0,US,M
466,2025,MI,FT,Security Engineer,100000,USD,100000,US,0,US,M
467,2025,SE,FT,Security Engineer,140900,USD,140900,US,0,US,M
468,2025,SE,FT,Security Engineer,119765,USD,119765,US,0,US,M
469,2025,SE,FT,Security Analyst,204000,USD,204000,US,100,US,M
470,2025,SE,FT,Security Analyst,126000,USD,126000,US,100,US,M
471,2025,MI,FT,Security Analyst,179000,USD,179000,US,0,US,M
472,2025,MI,FT,Security Analyst,112000,USD,112000,US,0,US,M
473,2025,SE,FT,Program Manager,247000,USD,247000,US,0,US,M
474,2025,SE,FT,Program Manager,173000,USD,173000,US,0,US,M
475,2025,MI,FT,Program Manager,165000,USD,165000,US,100,US,M
476,2025,MI,FT,Program Manager,75000,USD,75000,US,100,US,M
477,2025,SE,FT,Cyber Security,250000,USD,250000,US,0,US,M
478,2025,SE,FT,Cyber Security,150000,USD,150000,US,0,US,M
479,2025,MI,FT,Cloud Engineer,128000,USD,128000,US,0,US,M
480,2025,MI,FT,Cloud Engineer,80000,USD,80000,US,0,US,M
481,2025,MI,FT,Software Engineer,103187,USD,103187,US,0,US,M
482,2025,MI,FT,Software Engineer,93014,USD,93014,US,0,US,M
483,2025,MI,FT,DevSecOps,200154,USD,200154,US,0,US,M
484,2025,MI,FT,DevSecOps,114986,USD,114986,US,0,US,M
485,2025,SE,FT,Manager,210000,USD,210000,US,0,US,M
486,2025,SE,FT,Manager,160000,USD,160000,US,0,US,M
487,2025,SE,FT,Cyber Security,205000,USD,205000,US,0,US,M
488,2025,SE,FT,Cyber Security,130000,USD,130000,US,0,US,M
489,2025,SE,FT,Security Control Assessor,234000,USD,234000,US,0,US,M
490,2025,SE,FT,Security Control Assessor,146000,USD,146000,US,0,US,M
491,2025,MI,FT,Information Security Officer,70000,GBP,88607,GB,0,GB,M
492,2025,MI,FT,Information Security Officer,55000,GBP,69620,GB,0,GB,M
493,2025,MI,FT,Manager,156900,USD,156900,US,0,US,M
494,2025,MI,FT,Manager,133365,USD,133365,US,0,US,M
495,2025,MI,FT,Analyst,96900,USD,96900,US,0,US,M
496,2025,MI,FT,Analyst,62500,USD,62500,US,0,US,M
497,2025,MI,FT,Manager,140000,USD,140000,US,100,US,M
498,2025,MI,FT,Manager,120000,USD,120000,US,100,US,M
499,2025,SE,FT,Software Engineer,193800,USD,193800,US,0,US,M
500,2025,SE,FT,Software Engineer,116300,USD,116300,US,0,US,M
501,2025,SE,FT,Product Marketing Manager,222600,USD,222600,US,0,US,M
502,2025,SE,FT,Product Marketing Manager,106400,USD,106400,US,0,US,M
503,2025,SE,FT,InfoSec Engineer,131300,USD,131300,US,0,US,M
504,2025,SE,FT,InfoSec Engineer,111605,USD,111605,US,0,US,M
505,2025,MI,FT,Cyber Security,96000,USD,96000,US,100,US,M
506,2025,MI,FT,Cyber Security,70000,USD,70000,US,100,US,M
507,2025,MI,FT,Isso,130000,USD,130000,US,0,US,M
508,2025,MI,FT,Isso,110000,USD,110000,US,0,US,M
509,2025,MI,FT,Analyst,124000,USD,124000,US,0,US,M
510,2025,MI,FT,Analyst,114000,USD,114000,US,0,US,M
511,2025,SE,FT,Consultant,145500,USD,145500,US,0,US,M
512,2025,SE,FT,Consultant,115900,USD,115900,US,0,US,M
513,2025,MI,FT,SOC Manager,149000,USD,149000,US,0,US,M
514,2025,MI,FT,SOC Manager,89000,USD,89000,US,0,US,M
515,2025,MI,FT,Consultant,146300,USD,146300,US,0,US,M
516,2025,MI,FT,Consultant,124355,USD,124355,US,0,US,M
517,2025,SE,FT,Solution Architect,261000,USD,261000,US,100,US,M
518,2025,SE,FT,Solution Architect,137500,USD,137500,US,100,US,M
519,2025,SE,FT,Solution Architect,261000,USD,261000,US,100,US,M
520,2025,SE,FT,Solution Architect,137500,USD,137500,US,100,US,M
521,2025,SE,FT,Solution Architect,261000,USD,261000,US,100,US,M
522,2025,SE,FT,Solution Architect,137500,USD,137500,US,100,US,M
523,2025,EN,FT,Analyst,106000,USD,106000,US,0,US,M
524,2025,EN,FT,Analyst,66000,USD,66000,US,0,US,M
525,2025,MI,FT,Systems Administrator,105000,USD,105000,US,0,US,M
526,2025,MI,FT,Systems Administrator,85000,USD,85000,US,0,US,M
527,2025,MI,FT,Manager,135000,USD,135000,US,100,US,M
528,2025,MI,FT,Manager,115000,USD,115000,US,100,US,M
529,2025,EX,FT,Director of Information Technology,145000,USD,145000,US,100,US,M
530,2025,EX,FT,Director of Information Technology,110000,USD,110000,US,100,US,M
531,2025,SE,FT,Cloud Architect,234000,USD,234000,US,0,US,M
532,2025,SE,FT,Cloud Architect,146000,USD,146000,US,0,US,M
533,2025,MI,FT,Technology Risk Manager,131300,USD,131300,US,0,US,M
534,2025,MI,FT,Technology Risk Manager,111605,USD,111605,US,0,US,M
535,2025,MI,FT,Network Engineer,120000,USD,120000,US,0,US,M
536,2025,MI,FT,Network Engineer,78897,USD,78897,US,0,US,M
537,2025,SE,FT,Analyst,175000,USD,175000,US,0,US,M
538,2025,SE,FT,Analyst,125000,USD,125000,US,0,US,M
539,2025,MI,FT,Manager,195400,USD,195400,US,100,US,M
540,2025,MI,FT,Manager,105600,USD,105600,US,100,US,M
541,2025,MI,FT,Penetration Tester,157850,USD,157850,US,0,US,M
542,2025,MI,FT,Penetration Tester,102500,USD,102500,US,0,US,M
543,2025,MI,FT,Compliance Officer,90000,EUR,94736,FR,0,FR,M
544,2025,MI,FT,Compliance Officer,80000,EUR,84210,FR,0,FR,M
545,2025,SE,FT,Compliance Manager,120000,USD,120000,US,0,US,M
546,2025,EN,FT,Cyber Security,78000,USD,78000,US,0,US,M
547,2025,EN,FT,Cyber Security,40000,USD,40000,US,0,US,M
548,2025,MI,FT,Compliance Analyst,136900,USD,136900,US,100,US,M
549,2025,MI,FT,Compliance Analyst,95800,USD,95800,US,100,US,M
550,2025,SE,FT,Manager,337500,USD,337500,US,0,US,M
551,2025,SE,FT,Manager,187500,USD,187500,US,0,US,M
552,2025,MI,FT,Manager,233300,USD,233300,US,0,US,M
553,2025,MI,FT,Manager,144000,USD,144000,US,0,US,M
554,2025,MI,FT,Cyber Intelligence Analyst,147600,USD,147600,US,0,US,M
555,2025,MI,FT,Cyber Intelligence Analyst,88600,USD,88600,US,0,US,M
556,2025,MI,FT,Manager,233300,USD,233300,US,0,US,M
557,2025,MI,FT,Manager,144000,USD,144000,US,0,US,M
558,2025,EN,FT,Security Analyst,115800,USD,115800,US,0,US,M
559,2025,EN,FT,Security Analyst,77200,USD,77200,US,0,US,M
560,2025,SE,FT,Security Engineer,262350,USD,262350,US,0,US,M
561,2025,SE,FT,Security Engineer,152500,USD,152500,US,0,US,M
562,2025,MI,FT,Analyst,101000,USD,101000,US,100,US,M
563,2025,MI,FT,Analyst,75000,USD,75000,US,100,US,M
564,2025,MI,FT,Security Specialist,80000,USD,80000,US,100,US,M
565,2025,MI,FT,Security Specialist,55000,USD,55000,US,100,US,M
566,2025,SE,FT,Manager,220000,USD,220000,US,0,US,M
567,2025,SE,FT,Manager,135900,USD,135900,US,0,US,M
568,2025,SE,FT,Consultant,160000,USD,160000,US,100,US,M
569,2025,SE,FT,Consultant,105000,USD,105000,US,100,US,M
570,2025,SE,FT,Software Engineer,193800,USD,193800,US,0,US,M
571,2025,SE,FT,Software Engineer,116300,USD,116300,US,0,US,M
572,2025,EN,FT,Manager,152124,USD,152124,US,100,US,M
573,2025,EN,FT,Manager,95077,USD,95077,US,100,US,M
574,2025,MI,FT,Manager,203000,USD,203000,US,0,US,M
575,2025,MI,FT,Manager,101000,USD,101000,US,0,US,M
576,2025,SE,FT,Solution Architect,205000,USD,205000,US,100,US,M
577,2025,SE,FT,Solution Architect,120000,USD,120000,US,100,US,M
578,2025,SE,FT,Technical Account Manager,160000,USD,160000,US,100,US,M
579,2025,SE,FT,Technical Account Manager,145000,USD,145000,US,100,US,M
580,2025,MI,FT,Software Engineer,128000,USD,128000,US,0,US,M
581,2025,MI,FT,Software Engineer,85400,USD,85400,US,0,US,M
582,2025,SE,FT,Software Engineer,157200,USD,157200,US,0,US,M
583,2025,SE,FT,Software Engineer,104800,USD,104800,US,0,US,M
584,2025,SE,FT,Information Systems Security Manager,189175,USD,189175,US,0,US,M
585,2025,SE,FT,Information Systems Security Manager,104650,USD,104650,US,0,US,M
586,2025,SE,FT,Security Engineer,227950,USD,227950,US,0,US,M
587,2025,SE,FT,Security Engineer,126100,USD,126100,US,0,US,M
588,2025,MI,FT,Security Engineer,144000,USD,144000,US,0,US,M
589,2025,MI,FT,Security Engineer,72000,USD,72000,US,0,US,M
590,2025,SE,FT,Security Architect,268649,USD,268649,US,100,US,M
591,2025,SE,FT,Security Architect,158029,USD,158029,US,100,US,M
592,2025,MI,FT,Software Engineer,700000,USD,700000,US,0,US,M
593,2025,MI,FT,Software Engineer,230000,USD,230000,US,0,US,M
594,2025,SE,FT,Analyst,170760,USD,170760,US,0,US,M
595,2025,SE,FT,Analyst,113840,USD,113840,US,0,US,M
596,2025,SE,FT,Security Analyst,192200,USD,192200,US,100,US,M
597,2025,SE,FT,Security Analyst,128100,USD,128100,US,100,US,M
598,2025,SE,FT,Analyst,155670,USD,155670,GB,0,GB,M
599,2025,SE,FT,Analyst,81900,USD,81900,GB,0,GB,M
600,2025,SE,FT,Security Engineer,162150,USD,162150,US,0,US,M
601,2025,SE,FT,Security Engineer,89700,USD,89700,US,0,US,M
602,2025,MI,FT,Security Engineer,227950,USD,227950,US,0,US,M
603,2025,MI,FT,Security Engineer,126100,USD,126100,US,0,US,M
604,2025,MI,FT,Reverse Engineer,182000,USD,182000,US,0,US,M
605,2025,MI,FT,Reverse Engineer,90000,USD,90000,US,0,US,M
606,2025,SE,FT,Security Analyst,126500,USD,126500,US,0,US,M
607,2025,SE,FT,Security Analyst,93500,USD,93500,US,0,US,M
608,2025,MI,FT,Security Analyst,189175,USD,189175,US,0,US,M
609,2025,MI,FT,Security Analyst,104650,USD,104650,US,0,US,M
610,2025,MI,FT,Systems Administrator,115000,USD,115000,US,0,US,M
611,2025,MI,FT,Systems Administrator,85000,USD,85000,US,0,US,M
612,2025,SE,FT,Program Manager,269075,USD,269075,US,0,US,M
613,2025,SE,FT,Program Manager,148850,USD,148850,US,0,US,M
614,2025,MI,FT,Security Controls Assessor,225000,USD,225000,US,0,US,M
615,2025,MI,FT,Security Controls Assessor,99000,USD,99000,US,0,US,M
616,2025,SE,FT,Security Consultant,152109,USD,152109,US,100,US,M
617,2025,SE,FT,Security Consultant,103711,USD,103711,US,100,US,M
618,2025,SE,FT,Security Engineer,172400,USD,172400,US,0,US,M
619,2025,SE,FT,Security Engineer,82100,USD,82100,US,0,US,M
620,2025,SE,FT,Security Engineer,180600,USD,180600,US,100,US,M
621,2025,SE,FT,Security Engineer,144500,USD,144500,US,100,US,M
622,2025,SE,FT,Security Engineer,328300,USD,328300,US,0,US,M
623,2025,SE,FT,Security Engineer,187600,USD,187600,US,0,US,M
624,2025,MI,FT,Security Engineer,149550,USD,149550,US,0,US,M
625,2025,MI,FT,Security Engineer,105800,USD,105800,US,0,US,M
626,2025,SE,FT,Security Engineer,240000,USD,240000,US,0,US,M
627,2025,SE,FT,Security Engineer,210000,USD,210000,US,0,US,M
628,2025,SE,FT,Security Engineer,240000,USD,240000,US,0,US,M
629,2025,SE,FT,Security Engineer,210000,USD,210000,US,0,US,M
630,2025,SE,FT,Security Engineer,225000,USD,225000,US,0,US,M
631,2025,SE,FT,Security Engineer,99000,USD,99000,US,0,US,M
632,2025,MI,FT,Security Engineer,136800,USD,136800,CA,0,CA,M
633,2025,MI,FT,Security Engineer,91200,USD,91200,CA,0,CA,M
634,2025,SE,FT,Security Engineer,280600,USD,280600,US,0,US,M
635,2025,SE,FT,Security Engineer,207400,USD,207400,US,0,US,M
636,2025,SE,FT,Security Engineer,122164,USD,122164,US,0,US,M
637,2025,SE,FT,Security Engineer,86490,USD,86490,US,0,US,M
638,2025,SE,FT,Data Engineer,358800,PLN,88157,PL,0,PL,M
639,2025,SE,FT,Data Engineer,211200,PLN,51891,PL,0,PL,M
640,2025,SE,FT,Data Engineer,85200,EUR,89684,LT,0,LT,M
641,2025,SE,FT,Data Engineer,40800,EUR,42947,LT,0,LT,M
642,2025,SE,FT,Threat Intelligence Engineer,134200,USD,134200,CA,0,CA,M
643,2025,SE,FT,Threat Intelligence Engineer,91500,USD,91500,CA,0,CA,M
644,2025,MI,FT,Cyber Threat Intelligence Analyst,194740,USD,194740,US,100,US,M
645,2025,MI,FT,Cyber Threat Intelligence Analyst,104860,USD,104860,US,100,US,M
646,2025,SE,FT,Principal Threat Researcher,237500,USD,237500,US,0,US,M
647,2025,SE,FT,Principal Threat Researcher,147000,USD,147000,US,0,US,M
648,2025,MI,FT,Digital Network Exploitation Analyst,141000,USD,141000,US,0,US,M
649,2025,MI,FT,Digital Network Exploitation Analyst,61900,USD,61900,US,0,US,M
650,2025,SE,FT,Product Marketing Manager,160000,USD,160000,US,100,US,M
651,2025,SE,FT,Product Marketing Manager,128000,USD,128000,US,100,US,M
652,2025,MI,FT,Security Manager,156400,USD,156400,US,0,US,M
653,2025,MI,FT,Security Manager,115600,USD,115600,US,0,US,M
654,2025,MI,FT,Security Analyst,198000,USD,198000,US,0,US,M
655,2025,MI,FT,Security Analyst,86800,USD,86800,US,0,US,M
656,2025,SE,FT,Cyber Engineer,227500,USD,227500,US,0,US,M
657,2025,SE,FT,Cyber Engineer,108400,USD,108400,US,0,US,M
658,2025,SE,FT,IAM Engineer,252100,USD,252100,US,100,US,M
659,2025,SE,FT,IAM Engineer,114600,USD,114600,US,100,US,M
660,2025,MI,FT,Security Operations Manager,98300,USD,98300,US,0,US,M
661,2025,MI,FT,Security Operations Manager,65500,USD,65500,US,0,US,M
662,2025,SE,FT,Security Analyst,150200,USD,150200,US,0,US,M
663,2025,SE,FT,Security Analyst,71500,USD,71500,US,0,US,M
664,2025,MI,FT,Analyst,72000,USD,72000,US,100,US,M
665,2025,MI,FT,Analyst,38000,USD,38000,US,100,US,M
666,2025,MI,FT,Solutions Engineer,154000,USD,154000,US,0,US,M
667,2025,MI,FT,Solutions Engineer,111000,USD,111000,US,0,US,M
668,2025,SE,FT,Sales Engineer,221250,USD,221250,US,100,US,M
669,2025,SE,FT,Sales Engineer,154875,USD,154875,US,100,US,M
670,2025,MI,FT,System Engineer,198200,USD,198200,US,0,US,M
671,2025,MI,FT,System Engineer,94400,USD,94400,US,0,US,M
672,2025,SE,FT,Consultant,167687,USD,167687,US,0,US,M
673,2025,SE,FT,Consultant,100612,USD,100612,US,0,US,M
674,2025,MI,FT,Manager,119875,USD,119875,CA,0,CA,M
675,2025,MI,FT,Manager,71925,USD,71925,CA,0,CA,M
676,2025,SE,FT,Infrastructure Engineer,180000,USD,180000,US,0,US,M
677,2025,SE,FT,Infrastructure Engineer,100000,USD,100000,US,0,US,M
678,2025,MI,FT,Security Engineer,320000,USD,320000,US,0,US,M
679,2025,MI,FT,Security Engineer,280000,USD,280000,US,0,US,M
680,2025,EN,FT,Product Security Engineer,115000,USD,115000,US,50,US,M
681,2025,SE,FT,Security Engineer,188000,USD,188000,US,0,US,M
682,2025,SE,FT,Security Engineer,125000,USD,125000,US,0,US,M
683,2025,MI,FT,Security Engineer,150000,USD,150000,US,0,US,M
684,2025,MI,FT,Security Engineer,100000,USD,100000,US,0,US,M
685,2025,SE,FT,Security Engineer,216000,USD,216000,US,0,US,M
686,2025,SE,FT,Security Engineer,160000,USD,160000,US,0,US,M
687,2025,SE,FT,Security Engineer,219000,USD,219000,US,0,US,M
688,2025,SE,FT,Security Engineer,209000,USD,209000,US,0,US,M
689,2025,SE,FT,Security Engineer,207000,USD,207000,US,0,US,M
690,2025,SE,FT,Security Engineer,197000,USD,197000,US,0,US,M
691,2025,SE,FT,Security Engineer,220000,USD,220000,US,0,US,M
692,2025,SE,FT,Security Engineer,180000,USD,180000,US,0,US,M
693,2025,SE,FT,Security Engineer,198000,USD,198000,US,100,US,M
694,2025,SE,FT,Security Engineer,158000,USD,158000,US,100,US,M
695,2025,SE,FT,Security Analyst,149000,USD,149000,US,0,US,M
696,2025,SE,FT,Security Analyst,89000,USD,89000,US,0,US,M
697,2025,MI,FT,Information Security Officer,228000,USD,228000,US,0,US,M
698,2025,MI,FT,Information Security Officer,186212,USD,186212,US,0,US,M
699,2025,SE,FT,Analyst,140000,USD,140000,US,0,US,M
700,2025,SE,FT,Analyst,108000,USD,108000,US,0,US,M
701,2025,MI,FT,Information Security Officer,129900,USD,129900,US,100,US,M
702,2025,MI,FT,Information Security Officer,90900,USD,90900,US,100,US,M
703,2025,SE,FT,Security Architect,170000,USD,170000,US,0,US,M
704,2025,SE,FT,Security Architect,130000,USD,130000,US,0,US,M
705,2025,MI,FT,Security Analyst,80000,USD,80000,US,0,US,M
706,2025,MI,FT,Security Analyst,70000,USD,70000,US,0,US,M
707,2025,MI,FT,Security Analyst,70000,USD,70000,US,0,US,M
708,2025,MI,FT,Security Analyst,60000,USD,60000,US,0,US,M
709,2025,MI,FT,Security Analyst,93000,USD,93000,US,0,US,M
710,2025,MI,FT,Security Analyst,88026,USD,88026,US,0,US,M
711,2025,SE,FT,Security Analyst,108493,USD,108493,CA,0,CA,M
712,2025,SE,FT,Security Analyst,89894,USD,89894,CA,0,CA,M
713,2025,SE,FT,Machine Learning Engineer,194000,USD,194000,CA,0,CA,M
714,2025,SE,FT,Machine Learning Engineer,130000,USD,130000,CA,0,CA,M
715,2025,MI,FT,Project Manager,204000,USD,204000,US,0,US,M
716,2025,MI,FT,Project Manager,136000,USD,136000,US,0,US,M
717,2025,SE,FT,IAM Engineer,122400,USD,122400,US,0,US,M
718,2025,SE,FT,IAM Engineer,62300,USD,62300,US,0,US,M
719,2025,MI,FT,Analyst,122000,USD,122000,US,0,US,M
720,2025,MI,FT,Analyst,60000,USD,60000,US,0,US,M
721,2025,SE,FT,Penetration Tester,180000,USD,180000,US,0,US,M
722,2025,SE,FT,Penetration Tester,170000,USD,170000,US,0,US,M
723,2025,MI,FT,Security Specialist,172220,USD,172220,US,0,US,M
724,2025,MI,FT,Security Specialist,161920,USD,161920,US,0,US,M
725,2025,SE,FT,Network Engineer,120000,USD,120000,US,0,US,M
726,2025,SE,FT,Network Engineer,98875,USD,98875,US,0,US,M
727,2025,SE,FT,Manager,180000,USD,180000,US,0,US,M
728,2025,SE,FT,Manager,100000,USD,100000,US,0,US,M
729,2025,SE,FT,Manager,225319,USD,225319,US,0,US,M
730,2025,SE,FT,Manager,205068,USD,205068,US,0,US,M
731,2025,MI,FT,Manager,223110,USD,223110,US,0,US,M
732,2025,MI,FT,Manager,184219,USD,184219,US,0,US,M
733,2025,MI,FT,Cyber Engineer,210365,USD,210365,US,0,US,M
734,2025,MI,FT,Cyber Engineer,189993,USD,189993,US,0,US,M
735,2025,MI,FT,Software Engineer,130000,USD,130000,US,0,US,M
736,2025,MI,FT,Software Engineer,66000,USD,66000,US,0,US,M
737,2025,MI,FT,Manager,194564,USD,194564,US,0,US,M
738,2025,MI,FT,Manager,167374,USD,167374,US,0,US,M
739,2025,MI,FT,Manager,189911,USD,189911,US,0,US,M
740,2025,MI,FT,Manager,159915,USD,159915,US,0,US,M
741,2025,SE,FT,Cyber Security,210000,USD,210000,US,0,US,M
742,2025,SE,FT,Cyber Security,185000,USD,185000,US,0,US,M
743,2025,SE,FT,Security Lead,160500,USD,160500,US,0,US,M
744,2025,SE,FT,Security Lead,77500,USD,77500,US,0,US,M
745,2025,SE,FT,Analyst,195955,USD,195955,US,0,US,M
746,2025,SE,FT,Analyst,159394,USD,159394,US,0,US,M
